2019-01-31,481,107,1430
2019-02-01,414,101,1678
2019-02-02,293,25,677
2019-02-03,285,44,824
2019-02-04,454,110,1733
2019-02-05,487,103,2026
2019-02-06,530,104,2419
2019-02-07,521,131,2098
2019-02-08,443,113,1667
2019-02-09,243,34,847
2019-02-10,275,37,745
2019-02-11,597,133,2124
2019-02-12,487,112,2098
2019-02-13,961,109,1916
2019-02-14,472,106,1878
2019-02-15,601,107,1653
2019-02-16,256,27,877
2019-02-17,309,54,779
2019-02-18,456,102,1625
2019-02-19,503,112,1759
2019-02-20,427,98,1884
2019-02-21,438,117,2175
2019-02-22,390,96,1891
2019-02-23,228,39,893
2019-02-24,285,43,822
2019-02-25,446,126,1723
2019-02-26,567,139,2306
2019-02-27,475,123,2201
2019-02-28,545,125,2105
2019-03-01,420,95,2338
2019-03-02,232,59,1162
2019-03-03,281,36,950
2019-03-04,430,129,1981
2019-03-05,1698,112,2159
2019-03-06,1131,121,1709
2019-03-07,353,98,1955
2019-03-08,219,37,950
2019-03-09,236,47,977
2019-03-10,263,33,841
2019-03-11,447,111,1576
2019-03-12,512,116,2438
2019-03-13,603,103,2385
2019-03-14,534,152,2035
2019-03-15,417,109,2130
2019-03-16,285,41,964
2019-03-17,259,43,825
2019-03-18,444,135,1623
2019-03-19,547,141,1778
2019-03-20,694,148,1940
2019-03-21,502,148,2239
2019-03-22,460,110,1776
2019-03-23,247,51,734
2019-03-24,296,50,742
2019-03-25,476,142,1698
2019-03-26,544,130,1727
2019-03-27,536,112,2031
2019-03-28,557,130,2258
2019-03-29,434,110,2050
2019-03-30,299,49,809
2019-03-31,295,43,489
2019-04-01,431,127,1282
2019-04-02,545,117,1759
2019-04-03,482,121,1985
2019-04-04,527,127,1897
2019-04-05,569,120,2110
2019-04-06,331,46,958
2019-04-07,322,35,802
2019-04-08,414,144,1840
2019-04-09,451,117,1772
2019-04-10,546,104,1795
2019-04-11,556,118,1751
2019-04-12,412,113,1791
2019-04-13,292,45,930
2019-04-14,333,42,692
2019-04-15,514,129,1437
2019-04-16,582,161,1993
2019-04-17,506,111,1753
2019-04-18,522,121,1680
2019-04-19,614,112,1683
2019-04-20,315,42,563
2019-04-21,293,35,600
2019-04-22,483,122,1447
2019-04-23,589,147,2116
2019-04-24,497,141,1672
2019-04-25,457,138,1674
