2019-03-10,166,79,4017
2019-03-11,179,107,5721
2019-03-12,190,104,6706
2019-03-13,189,121,8427
2019-03-14,190,121,7473
2019-03-15,209,123,8478
2019-03-16,193,84,4228
2019-03-17,204,83,3737
2019-03-18,201,124,5572
2019-03-19,235,122,6443
2019-03-20,232,146,8640
2019-03-21,198,176,7720
2019-03-22,222,152,7643
2019-03-23,173,81,3906
2019-03-24,143,83,4250
2019-03-25,185,144,6279
2019-03-26,331,141,7521
2019-03-27,242,143,6420
2019-03-28,201,136,6894
2019-03-29,164,134,6903
2019-03-30,173,89,4328
2019-03-31,242,112,4716
2019-04-01,299,173,7012
2019-04-02,213,136,6348
2019-04-03,233,120,7017
2019-04-04,258,131,8842
2019-04-05,193,126,7014
2019-04-06,194,110,5540
2019-04-07,188,85,5196
2019-04-08,227,117,7614
2019-04-09,209,125,6246
2019-04-10,214,151,6613
2019-04-11,238,126,7203
2019-04-12,259,154,6738
2019-04-13,190,82,5286
2019-04-14,241,74,4565
2019-04-15,268,111,5500
2019-04-16,275,122,8336
2019-04-17,257,170,7345
2019-04-18,286,124,6181
2019-04-19,224,120,6324
2019-04-20,162,95,4446
2019-04-21,188,81,3879
2019-04-22,217,122,5661
2019-04-23,269,135,7381
2019-04-24,217,114,5860
2019-04-25,176,131,7054
2019-04-26,201,145,6887
2019-04-27,168,74,3608
2019-04-28,215,78,4012
2019-04-29,254,92,6002
2019-04-30,316,129,7157
2019-05-01,260,115,6032
2019-05-02,240,116,4948
2019-05-03,216,93,4882
2019-05-04,165,96,5234
2019-05-05,213,92,4667
2019-05-06,236,107,6051
2019-05-07,234,147,6517
2019-05-08,215,153,6814
2019-05-09,202,101,4741
2019-05-10,213,108,5133
2019-05-11,156,101,4424
2019-05-12,198,113,5020
2019-05-13,242,138,7667
2019-05-14,197,125,7943
2019-05-15,220,132,7812
2019-05-16,223,175,9785
2019-05-17,212,111,5762
2019-05-18,173,82,4639
2019-05-19,153,88,4493
2019-05-20,209,159,7112
2019-05-21,232,153,7028
2019-05-22,258,142,6970
