2019-07-31,172,199,3955
2019-08-01,210,190,3294
2019-08-02,160,139,2535
2019-08-03,113,136,2585
2019-08-04,154,129,1775
2019-08-05,166,206,3173
2019-08-06,200,297,3520
2019-08-07,181,181,2602
2019-08-08,227,195,3277
2019-08-09,178,183,2993
2019-08-10,115,116,2250
2019-08-11,118,120,2092
2019-08-12,157,145,2385
2019-08-13,188,218,2854
2019-08-14,178,171,2577
2019-08-15,158,148,2534
2019-08-16,147,168,1945
2019-08-17,109,72,1332
2019-08-18,101,71,1182
2019-08-19,224,182,2935
2019-08-20,190,257,2582
2019-08-21,141,199,2874
2019-08-22,187,189,2504
2019-08-23,160,196,2504
2019-08-24,200,151,2242
2019-08-25,213,95,2070
2019-08-26,187,151,2125
2019-08-27,164,183,1997
2019-08-28,150,156,2048
2019-08-29,1143,237,3405
